GEO_ID_long,GEO_ID,STATEFIP,COUNTYFIP,CountyNAME,TotalPopulation_2010,Hispanic_2010,NonHispanic_2010,PopulationofOneRace_2010,Whitealone_2010,Blackalon_2010,AIANalone_2010,Asianalone_2010,NativeHawaiianPIalone_2010,SomeOtherRace_2010,Mixed_2010,DiversityIndex2010,GEOID,NAME,TotalPopulation_2020,Hispanic_2020,NonHispanic_2020,PopulationofOneRace_2020,Whitealone_2020,Blackalon_2020,AIANalone_2020,Asianalone_2020,NativeHawaiianPIalone_2020,SomeOtherRace_2020,Mixed_2020,DiversityIndex2020,ChangeDiversityIndex,RateChangeDiversityIndex,ChangeDiversityIndexPercent,RateChangeDiversityIndexPercent
0500000US37135,37135,37,135,"Orange County, North Carolina",133801,11017,122784,120123,94671,15722,383,8996,35,316,2661,0.474,0500000US37135,Orange County,148696,15812,132884,125898,96537,15571,334,12615,43,798,6986,0.547,0.073,0.154,7.3%,15.4%
0500000US37137,37137,37,137,"Pamlico County, North Carolina",13144,412,12732,12582,9828,2618,72,48,10,6,150,0.400,0500000US37137,Pamlico County,12276,496,11780,11323,9104,2055,58,50,5,51,457,0.419,0.019,0.047,1.9%,4.7%
0500000US37139,37139,37,139,"Pasquotank County, North Carolina",40661,1642,39019,38276,22369,15256,124,449,15,63,743,0.554,0500000US37139,Pasquotank County,40568,2237,38331,36707,21577,14316,150,458,28,178,1624,0.588,0.033,0.060,3.3%,6.0%
0500000US37141,37141,37,141,"Pender County, North Carolina",52217,3194,49023,48282,38568,9208,237,197,11,61,741,0.419,0500000US37141,Pender County,60203,4982,55221,52742,44418,7544,195,319,23,243,2479,0.431,0.012,0.029,1.2%,2.9%
0500000US37143,37143,37,143,"Perquimans County, North Carolina",13453,286,13167,13021,9608,3328,39,36,2,8,146,0.428,0500000US37143,Perquimans County,13005,309,12696,12138,9333,2686,35,36,7,41,558,0.440,0.012,0.027,1.2%,2.7%
0500000US37145,37145,37,145,"Person County, North Carolina",39464,1593,37871,37367,26354,10599,244,115,4,51,504,0.480,0500000US37145,Person County,39097,2195,36902,35504,25132,9879,240,124,8,121,1398,0.518,0.038,0.080,3.8%,8.0%
0500000US37147,37147,37,147,"Pitt County, North Carolina",168148,9202,158946,156247,96038,56813,474,2561,71,290,2699,0.556,0500000US37147,Pitt County,170243,12968,157275,151046,86837,59813,494,3056,94,752,6229,0.609,0.053,0.095,5.3%,9.5%
0500000US37149,37149,37,149,"Polk County, North Carolina",20510,1122,19388,19153,18126,911,41,60,1,14,235,0.214,0500000US37149,Polk County,19328,1026,18302,17564,16716,689,51,60,7,41,738,0.246,0.033,0.152,3.3%,15.2%
0500000US37151,37151,37,151,"Randolph County, North Carolina",141752,14698,127054,125424,115205,7979,674,1406,20,140,1630,0.325,0500000US37151,Randolph County,144171,19051,125120,120192,108354,8592,666,2158,10,412,4928,0.413,0.087,0.269,8.7%,26.9%
0500000US37153,37153,37,153,"Richmond County, North Carolina",46639,2741,43898,43094,27369,14159,1069,419,15,63,804,0.559,0500000US37153,Richmond County,42946,3072,39874,37908,23610,12770,994,360,7,167,1966,0.602,0.042,0.076,4.2%,7.6%
0500000US37155,37155,37,155,"Robeson County, North Carolina",134168,10932,123236,120537,36160,32347,50866,971,60,133,2699,0.718,0500000US37155,Robeson County,116530,11757,104773,100284,29159,26218,43536,897,63,411,4489,0.735,0.017,0.024,1.7%,2.4%
0500000US37157,37157,37,157,"Rockingham County, North Carolina",93643,5159,88484,87144,68744,17529,307,423,44,97,1340,0.423,0500000US37157,Rockingham County,91096,6086,85010,81920,64218,16611,282,493,29,287,3090,0.464,0.041,0.098,4.1%,9.8%
0500000US37159,37159,37,159,"Rowan County, North Carolina",138428,10644,127784,126060,101986,22153,376,1353,44,148,1724,0.425,0500000US37159,Rowan County,146875,15940,130935,125420,100135,22730,444,1505,71,535,5515,0.498,0.072,0.170,7.2%,17.0%
0500000US37161,37161,37,161,"Rutherford County, North Carolina",67810,2397,65413,64374,57054,6804,156,289,5,66,1039,0.281,0500000US37161,Rutherford County,64444,3286,61158,58590,52026,5836,152,343,23,210,2568,0.336,0.055,0.197,5.5%,19.7%
0500000US37163,37163,37,163,"Sampson County, North Carolina",63431,10440,52991,52173,33754,16948,1130,217,43,81,818,0.618,0500000US37163,Sampson County,59036,12249,46787,45065,29729,13944,1002,216,18,156,1722,0.646,0.029,0.046,2.9%,4.6%
0500000US37165,37165,37,165,"Scotland County, North Carolina",36157,754,35403,34681,16605,13884,3860,276,7,49,722,0.629,0500000US37165,Scotland County,34174,1106,33068,31512,14247,13094,3705,339,15,112,1556,0.664,0.035,0.056,3.5%,5.6%
0500000US37167,37167,37,167,"Stanly County, North Carolina",60585,2166,58419,57807,49877,6590,175,1108,10,47,612,0.309,0500000US37167,Stanly County,62504,3086,59418,57135,48645,7000,210,1140,9,131,2283,0.378,0.069,0.223,6.9%,22.3%
0500000US37169,37169,37,169,"Stokes County, North Carolina",47401,1254,46147,45653,43447,1897,138,125,7,39,494,0.157,0500000US37169,Stokes County,44520,1456,43064,41614,39609,1619,140,158,11,77,1450,0.205,0.048,0.302,4.8%,30.2%
0500000US37171,37171,37,171,"Surry County, North Carolina",73673,7155,66518,65834,62611,2644,173,339,9,58,684,0.267,0500000US37171,Surry County,71359,8496,62863,60843,57771,2413,130,370,11,148,2020,0.328,0.062,0.230,6.2%,23.0%
0500000US37173,37173,37,173,"Swain County, North Carolina",13981,540,13441,12901,9168,75,3587,66,4,1,540,0.501,0500000US37173,Swain County,14117,592,13525,12780,8541,102,4030,53,10,44,745,0.548,0.047,0.093,4.7%,9.3%
0500000US37175,37175,37,175,"Transylvania County, North Carolina",33090,964,32126,31605,30049,1279,93,143,8,33,521,0.173,0500000US37175,Transylvania County,32986,1698,31288,29981,28542,1027,102,173,22,115,1307,0.246,0.073,0.424,7.3%,42.4%
0500000US37177,37177,37,177,"Tyrrell County, North Carolina",4407,240,4167,4116,2350,1677,7,80,1,1,51,0.567,0500000US37177,Tyrrell County,3245,272,2973,2874,1879,934,5,43,0,13,99,0.574,0.006,0.011,0.6%,1.1%
0500000US37179,37179,37,179,"Union County, North Carolina",201292,20967,180325,177553,150098,23134,605,3243,58,415,2772,0.419,0500000US37179,Union County,238267,30110,208157,199059,161113,26500,641,9516,90,1199,9098,0.511,0.092,0.219,9.2%,21.9%
0500000US37181,37181,37,181,"Vance County, North Carolina",45422,3051,42371,41904,19101,22477,79,199,7,41,467,0.574,0500000US37181,Vance County,42578,3717,38861,37818,16243,21081,91,284,9,110,1043,0.601,0.027,0.048,2.7%,4.8%
0500000US37183,37183,37,183,"Wake County, North Carolina",900993,87922,813071,796225,560536,182793,2537,48287,317,1755,16846,0.559,0500000US37183,Wake County,1129410,128241,1001169,955643,645020,204535,2760,96665,453,6210,45526,0.619,0.060,0.108,6.0%,10.8%
0500000US37185,37185,37,185,"Warren County, North Carolina",20972,692,20280,19981,7971,10911,1026,49,3,21,299,0.581,0500000US37185,Warren County,18642,739,17903,17342,7209,9049,953,62,4,65,561,0.610,0.029,0.049,2.9%,4.9%
0500000US37187,37187,37,187,"Washington County, North Carolina",13228,466,12762,12639,5998,6567,21,38,1,14,123,0.547,0500000US37187,Washington County,11003,371,10632,10399,4958,5350,15,37,3,36,233,0.559,0.012,0.023,1.2%,2.3%
0500000US37189,37189,37,189,"Watauga County, North Carolina",51079,1713,49366,48774,47268,855,117,467,13,54,592,0.142,0500000US37189,Watauga County,54086,3521,50565,48556,44986,2101,82,938,11,438,2009,0.301,0.159,1.117,15.9%,111.7%
0500000US37191,37191,37,191,"Wayne County, North Carolina",122623,12162,110461,108339,68216,38107,333,1405,47,231,2122,0.584,0500000US37191,Wayne County,117333,14927,102406,97930,60199,35329,335,1542,71,454,4476,0.628,0.045,0.076,4.5%,7.6%
0500000US37193,37193,37,193,"Wilkes County, North Carolina",69340,3772,65568,64859,61587,2785,110,295,15,67,709,0.206,0500000US37193,Wilkes County,65969,4654,61315,59442,56316,2580,86,324,5,131,1873,0.264,0.057,0.278,5.7%,27.8%
0500000US37195,37195,37,195,"Wilson County, North Carolina",81234,7724,73510,72603,40157,31462,190,664,22,108,907,0.596,0500000US37195,Wilson County,78784,9024,69760,67354,36106,29842,239,900,10,257,2406,0.632,0.036,0.060,3.6%,6.0%
0500000US37197,37197,37,197,"Yadkin County, North Carolina",38406,3749,34657,34340,33022,1165,66,71,5,11,317,0.250,0500000US37197,Yadkin County,37214,4382,32832,31720,30357,1071,63,142,0,87,1112,0.319,0.069,0.275,6.9%,27.5%
0500000US37199,37199,37,199,"Yancey County, North Carolina",17818,814,17004,16864,16652,128,42,34,2,6,140,0.124,0500000US37199,Yancey County,18470,1016,17454,16867,16625,104,57,40,1,40,587,0.186,0.061,0.493,6.1%,49.3%
0500000US38001,38001,38,1,"Adams County, North Dakota",2343,20,2323,2300,2266,8,15,9,2,0,23,0.064,0500000US38001,Adams County,2200,36,2164,2094,2028,12,14,39,1,0,70,0.149,0.084,1.307,8.4%,130.7%
0500000US38003,38003,38,3,"Barnes County, North Dakota",11066,123,10943,10813,10599,83,71,58,1,1,130,0.082,0500000US38003,Barnes County,10853,185,10668,10328,9964,177,92,69,2,24,340,0.155,0.073,0.890,7.3%,89.0%
0500000US38005,38005,38,5,"Benson County, North Dakota",6660,77,6583,6497,2861,1,3631,3,1,0,86,0.518,0500000US38005,Benson County,5964,89,5875,5732,2532,2,3190,7,0,1,143,0.533,0.015,0.029,1.5%,2.9%
0500000US38007,38007,38,7,"Billings County, North Dakota",783,4,779,778,771,0,3,4,0,0,1,0.030,0500000US38007,Billings County,945,22,923,915,902,4,3,6,0,0,8,0.088,0.058,1.908,5.8%,190.8%
0500000US38009,38009,38,9,"Bottineau County, North Dakota",6429,82,6347,6236,6062,25,130,16,1,2,111,0.110,0500000US38009,Bottineau County,6379,141,6238,5972,5688,31,197,42,1,13,266,0.202,0.092,0.833,9.2%,83.3%
0500000US38011,38011,38,11,"Bowman County, North Dakota",3151,78,3073,3057,3039,3,13,2,0,0,16,0.069,0500000US38011,Bowman County,2993,129,2864,2814,2760,0,34,17,3,0,50,0.147,0.078,1.130,7.8%,113.0%
0500000US38013,38013,38,13,"Burke County, North Dakota",1968,37,1931,1920,1891,4,12,13,0,0,11,0.076,0500000US38013,Burke County,2201,59,2142,2099,2049,12,21,12,0,5,43,0.132,0.056,0.732,5.6%,73.2%
0500000US38015,38015,38,15,"Burleigh County, North Dakota",81308,986,80322,79280,75054,476,3284,386,26,54,1042,0.146,0500000US38015,Burleigh County,98458,3084,95374,92198,84349,2227,4053,1043,316,210,3176,0.262,0.116,0.794,11.6%,79.4%
0500000US38017,38017,38,17,"Cass County, North Dakota",149778,3015,146763,144296,135530,3372,1681,3524,49,140,2467,0.179,0500000US38017,Cass County,184525,6182,178343,171142,149442,12761,2367,6034,79,459,7201,0.335,0.156,0.870,15.6%,87.0%
0500000US38019,38019,38,19,"Cavalier County, North Dakota",3993,24,3969,3940,3890,4,35,9,1,1,29,0.051,0500000US38019,Cavalier County,3704,45,3659,3546,3485,2,28,16,0,15,113,0.114,0.063,1.238,6.3%,123.8%
0500000US38021,38021,38,21,"Dickey County, North Dakota",5289,100,5189,5133,5044,35,30,22,1,1,56,0.090,0500000US38021,Dickey County,4999,199,4800,4661,4572,19,26,27,0,17,139,0.161,0.071,0.791,7.1%,79.1%
0500000US38023,38023,38,23,"Divide County, North Dakota",2071,30,2041,2027,2006,5,10,6,0,0,14,0.061,0500000US38023,Divide County,2195,53,2142,2082,2024,23,17,11,4,3,60,0.148,0.087,1.410,8.7%,141.0%
0500000US38025,38025,38,25,"Dunn County, North Dakota",3536,38,3498,3445,2984,8,443,10,0,0,53,0.272,0500000US38025,Dunn County,4095,107,3988,3761,3241,23,455,32,0,10,227,0.357,0.086,0.315,8.6%,31.5%
0500000US38027,38027,38,27,"Eddy County, North Dakota",2385,52,2333,2311,2242,4,57,6,2,0,22,0.115,0500000US38027,Eddy County,2347,77,2270,2167,2102,5,60,0,0,0,103,0.194,0.079,0.686,7.9%,68.6%
0500000US38029,38029,38,29,"Emmons County, North Dakota",3550,34,3516,3490,3468,2,14,6,0,0,26,0.045,0500000US38029,Emmons County,3301,35,3266,3195,3162,0,13,12,0,8,71,0.082,0.036,0.799,3.6%,79.9%
0500000US38031,38031,38,31,"Foster County, North Dakota",3343,29,3314,3298,3272,3,20,3,0,0,16,0.042,0500000US38031,Foster County,3397,66,3331,3243,3199,7,18,13,0,6,88,0.112,0.070,1.676,7.0%,167.6%
0500000US38033,38033,38,33,"Golden Valley County, North Dakota",1680,35,1645,1634,1613,9,10,1,1,0,11,0.078,0500000US38033,Golden Valley County,1736,48,1688,1623,1600,5,12,1,1,4,65,0.148,0.071,0.911,7.1%,91.1%
0500000US38035,38035,38,35,"Grand Forks County, North Dakota",66861,1951,64910,63527,59271,1322,1592,1280,35,27,1383,0.212,0500000US38035,Grand Forks County,73170,3657,69513,66101,58755,3009,1637,2479,52,169,3412,0.347,0.136,0.641,13.6%,64.1%
0500000US38037,38037,38,37,"Grant County, North Dakota",2394,7,2387,2356,2325,1,27,3,0,0,31,0.057,0500000US38037,Grant County,2301,26,2275,2222,2169,10,32,11,0,0,53,0.111,0.054,0.956,5.4%,95.6%
0500000US38039,38039,38,39,"Griggs County, North Dakota",2420,9,2411,2410,2387,7,8,4,0,4,1,0.027,0500000US38039,Griggs County,2306,24,2282,2231,2200,8,12,7,0,4,51,0.089,0.062,2.297,6.2%,229.7%
0500000US38041,38041,38,41,"Hettinger County, North Dakota",2477,12,2465,2433,2372,6,51,1,3,0,32,0.082,0500000US38041,Hettinger County,2489,34,2455,2386,2319,5,42,5,7,8,69,0.131,0.048,0.587,4.8%,58.7%
0500000US38043,38043,38,43,"Kidder County, North Dakota",2435,71,2364,2360,2329,6,3,22,0,0,4,0.084,0500000US38043,Kidder County,2394,52,2342,2291,2271,3,11,1,5,0,51,0.099,0.015,0.177,1.5%,17.7%
0500000US38045,38045,38,45,"LaMoure County, North Dakota",4139,34,4105,4080,4053,5,16,6,0,0,25,0.041,0500000US38045,LaMoure County,4093,88,4005,3944,3897,6,20,7,4,10,61,0.093,0.052,1.262,5.2%,126.2%
0500000US38047,38047,38,47,"Logan County, North Dakota",1990,12,1978,1969,1954,2,8,5,0,0,9,0.036,0500000US38047,Logan County,1876,35,1841,1787,1773,2,11,0,0,1,54,0.106,0.070,1.951,7.0%,195.1%
0500000US38049,38049,38,49,"McHenry County, North Dakota",5395,80,5315,5270,5218,8,28,16,0,0,45,0.064,0500000US38049,McHenry County,5345,98,5247,5080,5024,11,27,12,6,0,167,0.115,0.051,0.793,5.1%,79.3%
0500000US38051,38051,38,51,"McIntosh County, North Dakota",2809,38,2771,2753,2725,6,12,10,0,0,18,0.059,0500000US38051,McIntosh County,2530,53,2477,2418,2375,7,5,23,0,8,59,0.118,0.059,1.007,5.9%,100.7%
0500000US38053,38053,38,53,"McKenzie County, North Dakota",6360,139,6221,6124,4746,4,1349,19,2,4,97,0.397,0500000US38053,McKenzie County,14704,1532,13172,12548,10268,214,1823,171,5,67,624,0.484,0.087,0.218,8.7%,21.8%
0500000US38055,38055,38,55,"McLean County, North Dakota",8962,111,8851,8723,8115,6,585,12,2,3,128,0.175,0500000US38055,McLean County,9771,148,9623,9242,8372,32,766,48,7,17,381,0.258,0.082,0.470,8.2%,47.0%
0500000US38057,38057,38,57,"Mercer County, North Dakota",8424,121,8303,8225,7996,16,174,27,12,0,78,0.098,0500000US38057,Mercer County,8350,218,8132,7868,7571,42,193,43,1,18,264,0.176,0.077,0.787,7.7%,78.7%
0500000US38059,38059,38,59,"Morton County, North Dakota",27471,400,27071,26693,25537,112,959,53,24,8,378,0.134,0500000US38059,Morton County,33291,1312,31979,30780,28796,462,1238,171,39,74,1199,0.247,0.113,0.843,11.3%,84.3%
0500000US38061,38061,38,61,"Mountrail County, North Dakota",7673,286,7387,7209,4931,16,2240,15,1,6,178,0.500,0500000US38061,Mountrail County,9809,768,9041,8531,5539,113,2737,105,3,34,510,0.594,0.094,0.189,9.4%,18.9%
0500000US38063,38063,38,63,"Nelson County, North Dakota",3126,33,3093,3057,3018,8,28,2,1,0,36,0.068,0500000US38063,Nelson County,3015,69,2946,2881,2844,6,16,9,1,5,65,0.109,0.042,0.616,4.2%,61.6%
0500000US38065,38065,38,65,"Oliver County, North Dakota",1846,19,1827,1815,1782,3,26,4,0,0,12,0.068,0500000US38065,Oliver County,1877,28,1849,1790,1755,3,23,5,3,1,59,0.124,0.057,0.835,5.7%,83.5%
0500000US38067,38067,38,67,"Pembina County, North Dakota",7413,190,7223,7127,6947,21,143,11,2,3,96,0.121,0500000US38067,Pembina County,6844,243,6601,6305,6096,27,133,27,0,22,296,0.203,0.083,0.684,8.3%,68.4%
0500000US38069,38069,38,69,"Pierce County, North Dakota",4357,44,4313,4280,4084,19,169,3,1,4,33,0.120,0500000US38069,Pierce County,3990,72,3918,3825,3611,36,146,17,5,10,93,0.179,0.059,0.492,5.9%,49.2%
0500000US38071,38071,38,71,"Ramsey County, North Dakota",11451,137,11314,11039,9980,41,964,45,5,4,275,0.233,0500000US38071,Ramsey County,11605,274,11331,10744,9354,73,1227,72,10,8,587,0.336,0.103,0.444,10.3%,44.4%
0500000US38073,38073,38,73,"Ransom County, North Dakota",5457,66,5391,5346,5285,19,21,20,0,1,45,0.062,0500000US38073,Ransom County,5703,129,5574,5451,5363,36,18,24,0,10,123,0.115,0.053,0.855,5.3%,85.5%
0500000US38075,38075,38,75,"Renville County, North Dakota",2470,24,2446,2417,2401,2,9,5,0,0,29,0.055,0500000US38075,Renville County,2282,37,2245,2167,2146,5,14,0,0,2,78,0.114,0.059,1.082,5.9%,108.2%
0500000US38077,38077,38,77,"Richland County, North Dakota",16321,271,16050,15868,15351,110,302,88,7,10,182,0.115,0500000US38077,Richland County,16529,574,15955,15456,14703,155,433,123,19,23,499,0.206,0.091,0.797,9.1%,79.7%
0500000US38079,38079,38,79,"Rolette County, North Dakota",13937,133,13804,13518,2802,21,10677,16,1,1,286,0.372,0500000US38079,Rolette County,12187,137,12050,11560,2298,13,9210,23,8,8,490,0.392,0.019,0.052,1.9%,5.2%
0500000US38081,38081,38,81,"Sargent County, North Dakota",3829,51,3778,3752,3717,2,20,9,2,2,26,0.057,0500000US38081,Sargent County,3862,91,3771,3639,3570,48,8,13,0,0,132,0.144,0.086,1.502,8.6%,150.2%
0500000US38083,38083,38,83,"Sheridan County, North Dakota",1321,16,1305,1290,1272,0,14,2,2,0,15,0.072,0500000US38083,Sheridan County,1265,10,1255,1214,1191,2,11,6,0,4,41,0.112,0.040,0.551,4.0%,55.1%
0500000US38085,38085,38,85,"Sioux County, North Dakota",4153,82,4071,3960,517,6,3433,4,0,0,111,0.300,0500000US38085,Sioux County,3898,63,3835,3687,401,3,3281,2,0,0,148,0.279,-0.021,-0.069,-2.1%,-6.9%
0500000US38087,38087,38,87,"Slope County, North Dakota",727,12,715,713,707,0,6,0,0,0,2,0.054,0500000US38087,Slope County,706,8,698,681,679,0,2,0,0,0,17,0.074,0.020,0.378,2.0%,37.8%
0500000US38089,38089,38,89,"Stark County, North Dakota",24199,454,23745,23491,22765,186,230,288,7,15,254,0.114,0500000US38089,Stark County,33646,2274,31372,30215,28307,1033,392,344,51,88,1157,0.285,0.171,1.497,17.1%,149.7%
0500000US38091,38091,38,91,"Steele County, North Dakota",1975,20,1955,1945,1916,3,23,2,0,1,10,0.059,0500000US38091,Steele County,1798,36,1762,1731,1721,3,7,0,0,0,31,0.083,0.025,0.418,2.5%,41.8%
0500000US38093,38093,38,93,"Stutsman County, North Dakota",21100,361,20739,20534,19996,126,297,99,12,4,205,0.101,0500000US38093,Stutsman County,21593,593,21000,20409,19504,444,296,137,4,24,591,0.182,0.081,0.797,8.1%,79.7%
0500000US38095,38095,38,95,"Towner County, North Dakota",2246,10,2236,2221,2165,2,49,1,0,4,15,0.070,0500000US38095,Towner County,2162,34,2128,2072,1984,2,71,10,1,4,56,0.156,0.086,1.218,8.6%,121.8%
0500000US38097,38097,38,97,"Traill County, North Dakota",8121,214,7907,7818,7693,39,63,21,1,1,89,0.102,0500000US38097,Traill County,7997,297,7700,7451,7311,48,60,18,4,10,249,0.162,0.060,0.590,6.0%,59.0%
0500000US38099,38099,38,99,"Walsh County, North Dakota",11119,969,10150,10054,9834,24,153,36,4,3,96,0.210,0500000US38099,Walsh County,10563,1316,9247,8957,8676,69,136,45,0,31,290,0.309,0.099,0.471,9.9%,47.1%
0500000US38101,38101,38,101,"Ward County, North Dakota",61675,1869,59806,58379,54717,1469,1533,550,76,34,1427,0.210,0500000US38101,Ward County,69919,4590,65329,61562,55673,2853,1570,1087,129,250,3767,0.356,0.146,0.695,14.6%,69.5%
0500000US38103,38103,38,103,"Wells County, North Dakota",4207,21,4186,4163,4143,3,13,4,0,0,23,0.030,0500000US38103,Wells County,3982,38,3944,3835,3784,18,17,12,0,4,109,0.096,0.066,2.189,6.6%,218.9%
0500000US38105,38105,38,105,"Williams County, North Dakota",22398,436,21962,21385,20364,57,878,78,5,3,577,0.171,0500000US38105,Williams County,40950,3897,37053,34801,30761,2041,1125,612,98,164,2252,0.420,0.249,1.460,24.9%,146.0%
0500000US39001,39001,39,1,"Adams County, Ohio",28550,243,28307,27946,27713,84,105,31,2,11,361,0.058,0500000US39001,Adams County,27477,217,27260,26416,26185,84,74,39,1,33,844,0.091,0.033,0.579,3.3%,57.9%
0500000US39003,39003,39,3,"Allen County, Ohio",106331,2513,103818,101387,87708,12508,162,725,13,271,2431,0.305,0500000US39003,Allen County,102206,3272,98934,93817,79691,12475,233,835,42,541,5117,0.374,0.069,0.226,6.9%,22.6%
0500000US39005,39005,39,5,"Ashland County, Ohio",53139,501,52638,52161,51352,395,77,275,39,23,477,0.066,0500000US39005,Ashland County,52447,862,51585,49871,48948,383,82,322,33,103,1714,0.128,0.062,0.936,6.2%,93.6%
