countyID,county_name,obs_adj,totobsadj,obs,totrawobs,county_name_census,ACS_count,ACS_share,FF_count,FF_share_500,FF_share_200,Add_FF_share_500,Add_FF_share_200,County,Number of Immigrants,Immigrant Share of Population,Immigrant Taxes Paid (in M$),Immigrant Spending Power (in M$),Number of Immigrant Entrepreneurs,Number of Eligible Immigrant Voters,Source,no_data
39007,Ashtabula OH,82,"5,407",82,5407,"Ashtabula County, Ohio",1,1,1,1,1,-  ,-,Ashtabula OH,1595,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39009,Athens OH,87,"3,804",160,7019,"Athens County, Ohio",1,1,1,1,1,-  ,-,Athens OH,1717,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39011,Auglaize OH,23,"3,317",59,8333,"Auglaize County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Auglaize OH,N/A,0.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39013,Belmont OH,46,"4,457",92,8878,"Belmont County, Ohio",-  ,1,-  ,1,1,-  ,-,Belmont OH,N/A,1.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39015,Brown OH,19,"2,271",48,5763,"Brown County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Brown OH,N/A,0.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39017,Butler OH,825,"16,399",825,16399,"Butler County, Ohio",1,1,1,1,1,-  ,-,Butler OH,22655,6.0%,221.80,556.20,N/A,10494,5-year 2018 American Community Survey,0
39019,Carroll OH,17,"1,554",74,6875,"Carroll County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Carroll OH,N/A,0.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39021,Champaign OH,30,"2,734",87,8042,"Champaign County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Champaign OH,N/A,1.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39023,Clark OH,126,"7,934",126,7934,"Clark County, Ohio",1,1,1,1,1,-  ,-,Clark OH,2480,1.8%,N/A,N/A,N/A,1198,5-year 2018 American Community Survey,0
39025,Clermont OH,174,"9,260",193,11531,"Clermont County, Ohio",1,1,1,1,1,-  ,-,Clermont OH,4372,2.2%,45.70,110.70,N/A,2021,5-year 2018 American Community Survey,0
39027,Clinton OH,24,"2,332",64,6338,"Clinton County, Ohio",-  ,1,-  ,1,1,-  ,-,Clinton OH,N/A,1.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39029,Columbiana OH,36,"5,357",36,5357,"Columbiana County, Ohio",-  ,1,1,1,1,-  ,-,Columbiana OH,N/A,1.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39031,Coshocton OH,14,"2,224",46,7196,"Coshocton County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Coshocton OH,N/A,0.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39033,Crawford OH,41,"2,882",116,8095,"Crawford County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Crawford OH,N/A,1.2%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39035,Cuyahoga OH,"4,651","66,002","4,651",66002,"Cuyahoga County, Ohio",1,1,1,1,1,-  ,-,Cuyahoga OH,90088,7.2%,982.90,2372.80,5092,51596,5-year 2018 American Community Survey,0
39037,Darke OH,41,"3,920",112,10710,"Darke County, Ohio",-  ,1,-  ,1,1,-  ,-,Darke OH,N/A,1.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39039,Defiance OH,39,"2,714",125,8643,"Defiance County, Ohio",-  ,1,-  ,1,1,-  ,-,Defiance OH,N/A,2.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39041,Delaware OH,558,"9,172",558,9172,"Delaware County, Ohio",1,1,1,1,1,-  ,-,Delaware OH,13491,6.9%,251.50,537.70,N/A,7313,5-year 2018 American Community Survey,0
39043,Erie OH,65,"3,922",117,7029,"Erie County, Ohio",1,1,1,1,1,-  ,-,Erie OH,1321,1.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39045,Fairfield OH,152,"7,390",152,7390,"Fairfield County, Ohio",1,1,1,1,1,-  ,-,Fairfield OH,4649,3.0%,45.20,116.50,N/A,2481,5-year 2018 American Community Survey,0
39047,Fayette OH,15,"1,560",56,5757,"Fayette County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Fayette OH,N/A,1.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39049,Franklin OH,"4,474","52,336","4,474",52336,"Franklin County, Ohio",1,1,1,1,1,-  ,-,Franklin OH,135564,10.6%,1072.70,2850.30,6881,56346,5-year 2018 American Community Survey,0
39051,Fulton OH,69,"2,952",184,7830,"Fulton County, Ohio",1,1,-  ,1,1,-  ,-,Fulton OH,1242,2.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39053,Gallia OH,41,"1,818",160,7019,"Gallia County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Gallia OH,N/A,0.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39055,Geauga OH,121,"4,817",149,5925,"Geauga County, Ohio",1,1,1,1,1,-  ,-,Geauga OH,2728,2.9%,52.90,108.80,N/A,1918,5-year 2018 American Community Survey,0
39057,Greene OH,379,"8,103",379,8103,"Greene County, Ohio",1,1,1,1,1,-  ,-,Greene OH,8442,5.1%,99.50,228.30,N/A,3793,5-year 2018 American Community Survey,0
39059,Guernsey OH,15,"2,418",46,7196,"Guernsey County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Guernsey OH,N/A,0.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39061,Hamilton OH,"1,815","37,720","1,815",37720,"Hamilton County, Ohio",1,1,1,1,1,-  ,-,Hamilton OH,45281,5.6%,514.20,1222.30,2217,19389,5-year 2018 American Community Survey,0
39063,Hancock OH,70,"4,989",103,7294,"Hancock County, Ohio",1,1,1,1,1,-  ,-,Hancock OH,1931,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39065,Hardin OH,24,"2,187",87,8042,"Hardin County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Hardin OH,N/A,1.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39067,Harrison OH,9,970,59,6644,"Harrison County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39069,Henry OH,28,"1,962",125,8643,"Henry County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Henry OH,N/A,1.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39071,Highland OH,24,"2,421",64,6338,"Highland County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Highland OH,N/A,1.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39073,Hocking OH,7,"1,400",24,5000,"Hocking County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39075,Holmes OH,16,"2,555",46,7196,"Holmes County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Holmes OH,N/A,0.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39077,Huron OH,59,"3,612",111,6828,"Huron County, Ohio",1,1,1,1,1,-  ,-,Huron OH,1265,2.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39079,Jackson OH,8,"1,585",24,5000,"Jackson County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Jackson OH,N/A,0.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39081,Jefferson OH,46,"4,421",92,8878,"Jefferson County, Ohio",-  ,1,-  ,1,1,-  ,-,Jefferson OH,N/A,1.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39083,Knox OH,34,"3,086",90,8229,"Knox County, Ohio",-  ,1,-  ,1,1,-  ,-,Knox OH,N/A,1.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39085,Lake OH,534,"11,913",655,16730,"Lake County, Ohio",1,1,1,1,1,-  ,-,Lake OH,12331,5.4%,121.20,305.70,N/A,6601,5-year 2018 American Community Survey,0
39087,Lawrence OH,25,"2,784",56,6328,"Lawrence County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Lawrence OH,N/A,0.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39089,Licking OH,153,"7,893",153,7893,"Licking County, Ohio",1,1,1,1,1,-  ,-,Licking OH,3451,2.0%,N/A,N/A,N/A,1230,5-year 2018 American Community Survey,0
39091,Logan OH,34,"3,128",87,8042,"Logan County, Ohio",-  ,1,-  ,1,1,-  ,-,Logan OH,N/A,1.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39093,Lorain OH,442,"14,795",442,14795,"Lorain County, Ohio",1,1,1,1,1,-  ,-,Lorain OH,9014,2.9%,83.60,212.10,N/A,5522,5-year 2018 American Community Survey,0
39095,Lucas OH,707,"20,168","1,000",33234,"Lucas County, Ohio",1,1,1,1,1,-  ,-,Lucas OH,16851,3.9%,172.60,429.10,N/A,8736,5-year 2018 American Community Survey,0
39097,Madison OH,57,"2,568",198,8949,"Madison County, Ohio",1,1,-  ,1,1,-  ,-,Madison OH,1145,2.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39099,Mahoning OH,261,"11,882",325,17056,"Mahoning County, Ohio",1,1,1,1,1,-  ,-,Mahoning OH,5392,2.3%,66.60,150.50,N/A,2789,5-year 2018 American Community Survey,0
39101,Marion OH,37,"3,374",90,8229,"Marion County, Ohio",-  ,1,-  ,1,1,-  ,-,Marion OH,N/A,1.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39103,Medina OH,257,"8,923",257,8923,"Medina County, Ohio",1,1,1,1,1,-  ,-,Medina OH,5218,2.9%,55.70,140.50,N/A,3297,5-year 2018 American Community Survey,0
39105,Meigs OH,32,"1,397",160,7019,"Meigs County, Ohio",-  ,1,-  ,-  ,-  ,-  ,-,Meigs OH,N/A,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39107,Mercer OH,21,"2,942",59,8333,"Mercer County, Ohio",-  ,1,-  ,1,1,-  ,-,Mercer OH,N/A,0.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39109,Miami OH,79,"4,956",79,4956,"Miami County, Ohio",1,1,1,1,1,-  ,-,Miami OH,2150,2.0%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39111,Monroe OH,10,907,69,6576,"Monroe County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39113,Montgomery OH,"1,047","25,243","1,047",25243,"Montgomery County, Ohio",1,1,1,1,1,-  ,-,Montgomery OH,25636,4.8%,232.10,574.40,1063,11695,5-year 2018 American Community Survey,0
39115,Morgan OH,10,934,69,6576,"Morgan County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39117,Morrow OH,19,"1,769",90,8229,"Morrow County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39119,Muskingum OH,32,"4,599",45,6524,"Muskingum County, Ohio",-  ,1,-  ,1,1,-  ,-,Muskingum OH,N/A,0.9%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39121,Noble OH,10,907,69,6576,"Noble County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39123,Ottawa OH,35,"2,383",89,6063,"Ottawa County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Ottawa OH,N/A,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39125,Paulding OH,20,"1,366",125,8643,"Paulding County, Ohio",-  ,-  ,-  ,-  ,1,-  ,1,Paulding OH,N/A,1.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39127,Perry OH,13,"1,925",45,6524,"Perry County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39129,Pickaway OH,73,"3,293",198,8949,"Pickaway County, Ohio",1,1,-  ,1,1,-  ,-,Pickaway OH,1468,2.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39131,Pike OH,7,"1,370",24,5000,"Pike County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39133,Portage OH,274,"7,543",274,7543,"Portage County, Ohio",1,1,1,1,1,-  ,-,Portage OH,6266,3.9%,69.20,160.50,N/A,1866,5-year 2018 American Community Survey,0
39135,Preble OH,33,"3,127",112,10710,"Preble County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Preble OH,N/A,0.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39137,Putnam OH,33,"2,305",103,7294,"Putnam County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Putnam OH,N/A,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39139,Richland OH,94,"5,892",94,5892,"Richland County, Ohio",1,1,1,1,1,-  ,-,Richland OH,1917,1.6%,N/A,N/A,N/A,1108,5-year 2018 American Community Survey,0
39141,Ross OH,41,"4,197",56,5757,"Ross County, Ohio",-  ,1,-  ,1,1,-  ,-,Ross OH,N/A,1.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39143,Sandusky OH,52,"3,107",117,7029,"Sandusky County, Ohio",1,1,-  ,1,1,-  ,-,Sandusky OH,1047,1.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39145,Scioto OH,31,"3,544",56,6328,"Scioto County, Ohio",-  ,1,-  ,1,1,-  ,-,Scioto OH,N/A,0.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39147,Seneca OH,53,"3,732",116,8095,"Seneca County, Ohio",1,1,-  ,1,1,-  ,-,Seneca OH,986,1.8%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39149,Shelby OH,38,"3,663",112,10710,"Shelby County, Ohio",-  ,1,-  ,1,1,-  ,-,Shelby OH,N/A,1.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39151,Stark OH,359,"18,572",376,20126,"Stark County, Ohio",1,1,1,1,1,-  ,-,Stark OH,8139,2.2%,65.10,177.00,N/A,4219,5-year 2018 American Community Survey,0
39153,Summit OH,"1,119","24,862","1,119",24862,"Summit County, Ohio",1,1,1,1,1,-  ,-,Summit OH,28422,5.2%,252.20,642.40,1430,13153,5-year 2018 American Community Survey,0
39155,Trumbull OH,172,"10,607",201,12931,"Trumbull County, Ohio",1,1,1,1,1,-  ,-,Trumbull OH,3522,1.7%,36.30,85.10,N/A,2500,5-year 2018 American Community Survey,0
39157,Tuscarawas OH,50,"5,674",59,6644,"Tuscarawas County, Ohio",1,1,1,1,1,-  ,-,Tuscarawas OH,1389,1.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39159,Union OH,68,"3,087",198,8949,"Union County, Ohio",1,1,1,1,1,-  ,-,Union OH,1376,2.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39161,Van Wert OH,15,"2,075",59,8333,"Van Wert County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39163,Vinton OH,3,640,24,5000,"Vinton County, Ohio",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
39165,Warren OH,481,"9,081",481,9081,"Warren County, Ohio",1,1,1,1,1,-  ,-,Warren OH,13983,6.2%,229.40,521.50,N/A,7199,5-year 2018 American Community Survey,0
39167,Washington OH,40,"3,827",69,6576,"Washington County, Ohio",-  ,1,-  ,1,1,-  ,-,Washington OH,N/A,1.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39169,Wayne OH,112,"7,377",112,7377,"Wayne County, Ohio",1,1,1,1,1,-  ,-,Wayne OH,2540,2.2%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
39171,Williams OH,38,"2,610",125,8643,"Williams County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Williams OH,N/A,1.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
39173,Wood OH,188,"7,731",592,20932,"Wood County, Ohio",1,1,1,1,1,-  ,-,Wood OH,3709,2.9%,46.60,110.50,N/A,1869,5-year 2018 American Community Survey,0
39175,Wyandot OH,21,"1,489",116,8095,"Wyandot County, Ohio",-  ,1,-  ,-  ,1,-  ,-,Wyandot OH,N/A,2.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40001,Adair OK,24,"1,237",117,6123,"Adair County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Adair OK,N/A,1.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40003,Alfalfa OK,20,333,408,6788,"Alfalfa County, Oklahoma",-  ,-  ,-  ,-  ,1,-  ,1,Alfalfa OK,N/A,3.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40005,Atoka OK,22,954,185,8081,"Atoka County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Atoka OK,N/A,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40007,Beaver OK,20,333,408,6788,"Beaver County, Oklahoma",-  ,-  ,-  ,1,1,1,1,Beaver OK,N/A,9.4%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40009,Beckham OK,28,"1,010",140,5023,"Beckham County, Oklahoma",-  ,1,-  ,1,1,-  ,-,Beckham OK,N/A,4.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40011,Blaine OK,42,706,408,6788,"Blaine County, Oklahoma",-  ,1,-  ,1,1,-  ,-,Blaine OK,N/A,7.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40013,Bryan OK,65,"2,853",185,8081,"Bryan County, Oklahoma",1,1,1,1,1,-  ,-,Bryan OK,1148,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40015,Caddo OK,61,"1,839",234,7020,"Caddo County, Oklahoma",1,1,1,1,1,-  ,-,Caddo OK,1016,3.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40017,Canadian OK,173,"4,530",173,4530,"Canadian County, Oklahoma",1,1,1,1,1,-  ,-,Canadian OK,6517,4.8%,49.60,141.70,N/A,3522,5-year 2018 American Community Survey,0
40019,Carter OK,78,"2,717",172,5984,"Carter County, Oklahoma",1,1,1,1,1,-  ,-,Carter OK,1773,3.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40021,Cherokee OK,49,"2,566",117,6123,"Cherokee County, Oklahoma",-  ,1,1,1,1,-  ,-,Cherokee OK,1686,3.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40023,Choctaw OK,20,"1,107",237,13180,"Choctaw County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40025,Cimarron OK,9,149,408,6788,"Cimarron County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40027,Cleveland OK,477,"8,360",477,8360,"Cleveland County, Oklahoma",1,1,1,1,1,-  ,-,Cleveland OK,18098,6.5%,145.50,380.60,N/A,7613,5-year 2018 American Community Survey,0
40029,Coal OK,9,396,185,8081,"Coal County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40031,Comanche OK,200,"4,629",397,10547,"Comanche County, Oklahoma",1,1,1,1,1,-  ,-,Comanche OK,5944,4.9%,33.50,98.30,N/A,2976,5-year 2018 American Community Survey,0
40033,Cotton OK,13,386,234,7020,"Cotton County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40035,Craig OK,21,"1,184",237,13159,"Craig County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Craig OK,N/A,1.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40037,Creek OK,103,"3,640",614,22433,"Creek County, Oklahoma",1,1,1,1,1,-  ,-,Creek OK,2525,3.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40039,Custer OK,35,"1,256",140,5023,"Custer County, Oklahoma",-  ,1,1,1,1,-  ,-,Custer OK,1984,6.8%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40041,Delaware OK,59,"3,277",237,13159,"Delaware County, Oklahoma",1,1,-  ,1,1,-  ,-,Delaware OK,719,1.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40043,Dewey OK,17,285,408,6788,"Dewey County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40045,Ellis OK,15,244,408,6788,"Ellis County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40047,Garfield OK,80,"3,233",157,6340,"Garfield County, Oklahoma",1,1,1,1,1,-  ,-,Garfield OK,2683,4.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40049,Garvin OK,45,"1,574",172,5984,"Garvin County, Oklahoma",-  ,1,-  ,1,1,-  ,-,Garvin OK,N/A,3.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40051,Grady OK,46,"2,974",93,5971,"Grady County, Oklahoma",-  ,1,1,1,1,-  ,-,Grady OK,1166,2.1%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40053,Grant OK,16,265,408,6788,"Grant County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40055,Greer OK,8,286,140,5023,"Greer County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40057,Harmon OK,4,136,140,5023,"Harmon County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40059,Harper OK,13,217,408,6788,"Harper County, Oklahoma",-  ,-  ,-  ,1,1,1,1,Harper OK,N/A,13.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40061,Haskell OK,17,936,237,13180,"Haskell County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40063,Hughes OK,26,816,278,8682,"Hughes County, Oklahoma",-  ,1,-  ,-  ,-  ,-  ,-,Hughes OK,N/A,3.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40065,Jackson OK,34,"1,211",140,5023,"Jackson County, Oklahoma",-  ,1,1,1,1,-  ,-,Jackson OK,1608,6.3%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40067,Jefferson OK,13,400,234,7020,"Jefferson County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40069,Johnston OK,17,735,185,8081,"Johnston County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40071,Kay OK,62,"2,485",157,6340,"Kay County, Oklahoma",1,1,1,1,1,-  ,-,Kay OK,2062,4.4%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40073,Kingfisher OK,53,889,408,6788,"Kingfisher County, Oklahoma",1,1,1,1,1,-  ,-,Kingfisher OK,1362,9.1%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40075,Kiowa OK,12,432,140,5023,"Kiowa County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40077,Latimer OK,15,817,237,13180,"Latimer County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40079,Le Flore OK,66,"3,690",237,13180,"Le Flore County, Oklahoma",1,1,1,1,1,-  ,-,Le Flore OK,1231,2.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40081,Lincoln OK,28,"1,890",104,7026,"Lincoln County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Lincoln OK,N/A,1.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40083,Logan OK,34,"2,312",104,7026,"Logan County, Oklahoma",-  ,1,1,1,1,-  ,-,Logan OK,1355,2.9%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40085,Love OK,15,539,172,5984,"Love County, Oklahoma",-  ,-  ,-  ,1,1,1,1,Love OK,N/A,5.5%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40087,McClain OK,31,"1,958",93,5971,"McClain County, Oklahoma",-  ,1,1,1,1,-  ,-,McClain OK,1151,3.0%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40089,McCurtain OK,44,"2,425",237,13180,"McCurtain County, Oklahoma",-  ,1,-  ,1,1,-  ,-,McCurtain OK,N/A,2.5%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40091,McIntosh OK,15,"1,067",114,7963,"McIntosh County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40093,Major OK,27,441,408,6788,"Major County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Major OK,N/A,5.6%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40095,Marshall OK,24,"1,067",185,8081,"Marshall County, Oklahoma",-  ,1,1,1,1,-  ,-,Marshall OK,N/A,2.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40097,Mayes OK,59,"3,250",237,13159,"Mayes County, Oklahoma",1,1,-  ,-  ,1,-  ,-,Mayes OK,713,1.7%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40099,Murray OK,22,772,172,5984,"Murray County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Murray OK,N/A,3.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40101,Muskogee OK,53,"3,727",114,7963,"Muskogee County, Oklahoma",1,1,1,1,1,-  ,-,Muskogee OK,1097,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40103,Noble OK,15,615,157,6340,"Noble County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40105,Nowata OK,15,829,237,13159,"Nowata County, Oklahoma",-  ,-  ,-  ,-  ,-  ,-  ,-,,N/A,N/A,N/A,N/A,N/A,N/A,,1
40107,Okfuskee OK,23,703,278,8682,"Okfuskee County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Okfuskee OK,N/A,1.7%,N/A,N/A,N/A,N/A,U.S. Census Bureau,0
40109,Oklahoma OK,"2,115","25,176","2,115",25176,"Oklahoma County, Oklahoma",1,1,1,1,1,-  ,-,Oklahoma OK,81548,10.4%,482.00,1446.60,5389,23480,5-year 2018 American Community Survey,0
40111,Okmulgee OK,30,"2,102",114,7963,"Okmulgee County, Oklahoma",-  ,1,-  ,-  ,1,-  ,-,Okmulgee OK,N/A,1.6%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
40113,Osage OK,60,"2,565",336,13751,"Osage County, Oklahoma",1,1,-  ,1,1,-  ,-,Osage OK,1646,3.3%,N/A,N/A,N/A,N/A,5-year 2018 American Community Survey,0
